"Código","Departamento","Hacinamiento","Casa_A","viv_Departamento"
"074042","Gobernador Dupuy","1.50  -  1.99  personas por cuarto",288,1
"074042","Gobernador Dupuy","2.00  -  3.00  personas por cuarto",419,11
"074042","Gobernador Dupuy","Más de  3.00 personas por cuarto",85,3
"074042","Gobernador Dupuy","Total",2789,35
"074049","Junín","Hasta   0.50 personas por cuarto",1796,107
"074049","Junín","0.51  -  0.99  personas por cuarto",1527,37
"074049","Junín","1.00  -  1.49  personas por cuarto",2403,182
"074049","Junín","1.50  -  1.99  personas por cuarto",758,50
"074049","Junín","2.00  -  3.00  personas por cuarto",871,97
"074049","Junín","Más de  3.00 personas por cuarto",149,19
"074049","Junín","Total",7504,492
"074056","La Capital","Hasta   0.50 personas por cuarto",9227,2269
"074056","La Capital","0.51  -  0.99  personas por cuarto",9301,1086
"074056","La Capital","1.00  -  1.49  personas por cuarto",15493,2957
"074056","La Capital","1.50  -  1.99  personas por cuarto",4766,830
"074056","La Capital","2.00  -  3.00  personas por cuarto",5346,1002
"074056","La Capital","Más de  3.00 personas por cuarto",1125,369
"074056","La Capital","Total",45258,8513
"074063","Libertador General San Martín","Hasta   0.50 personas por cuarto",153,0
"074063","Libertador General San Martín","0.51  -  0.99  personas por cuarto",96,0
"074063","Libertador General San Martín","1.00  -  1.49  personas por cuarto",166,0
"074063","Libertador General San Martín","1.50  -  1.99  personas por cuarto",49,0
"074063","Libertador General San Martín","2.00  -  3.00  personas por cuarto",69,1
"074063","Libertador General San Martín","Más de  3.00 personas por cuarto",16,0
"074063","Libertador General San Martín","Total",549,1
"078007","Corpen Aike","Hasta   0.50 personas por cuarto",885,23
"078007","Corpen Aike","0.51  -  0.99  personas por cuarto",656,11
"078007","Corpen Aike","1.00  -  1.49  personas por cuarto",842,52
"078007","Corpen Aike","1.50  -  1.99  personas por cuarto",258,12
"078007","Corpen Aike","2.00  -  3.00  personas por cuarto",271,53
"078007","Corpen Aike","Más de  3.00 personas por cuarto",47,17
"078007","Corpen Aike","Total",2959,168
"078014","Deseado","Hasta   0.50 personas por cuarto",4795,581
"078014","Deseado","0.51  -  0.99  personas por cuarto",4051,422
"078014","Deseado","1.00  -  1.49  personas por cuarto",7801,1152
"078014","Deseado","1.50  -  1.99  personas por cuarto",2875,339
"078014","Deseado","2.00  -  3.00  personas por cuarto",4310,769
"078014","Deseado","Más de  3.00 personas por cuarto",725,178
"078014","Deseado","Total",24557,3441
"078021","Güer Aike","Hasta   0.50 personas por cuarto",6888,1005
"078021","Güer Aike","0.51  -  0.99  personas por cuarto",5752,578
"078021","Güer Aike","1.00  -  1.49  personas por cuarto",7610,1619
"078021","Güer Aike","1.50  -  1.99  personas por cuarto",2528,472
"078021","Güer Aike","2.00  -  3.00  personas por cuarto",3501,562
"078021","Güer Aike","Más de  3.00 personas por cuarto",662,122
"078021","Güer Aike","Total",26941,4358
"078028","Lago Argentino","Hasta   0.50 personas por cuarto",821,169
"078028","Lago Argentino","0.51  -  0.99  personas por cuarto",644,67
"078028","Lago Argentino","1.00  -  1.49  personas por cuarto",1290,346
"078028","Lago Argentino","1.50  -  1.99  personas por cuarto",409,105
"078028","Lago Argentino","2.00  -  3.00  personas por cuarto",671,253
"078028","Lago Argentino","Más de  3.00 personas por cuarto",119,50
"078028","Lago Argentino","Total",3954,990
"078035","Lago Buenos Aires","Hasta   0.50 personas por cuarto",572,16
"078035","Lago Buenos Aires","0.51  -  0.99  personas por cuarto",436,7
"078035","Lago Buenos Aires","1.00  -  1.49  personas por cuarto",670,28
"078035","Lago Buenos Aires","1.50  -  1.99  personas por cuarto",189,11
"078035","Lago Buenos Aires","2.00  -  3.00  personas por cuarto",263,31
"078035","Lago Buenos Aires","Más de  3.00 personas por cuarto",46,6
"078035","Lago Buenos Aires","Total",2176,99
"078042","Magallanes","Hasta   0.50 personas por cuarto",750,10
"078042","Magallanes","0.51  -  0.99  personas por cuarto",529,7
"078042","Magallanes","1.00  -  1.49  personas por cuarto",718,26
"078042","Magallanes","1.50  -  1.99  personas por cuarto",194,6
"078042","Magallanes","2.00  -  3.00  personas por cuarto",222,7
"078042","Magallanes","Más de  3.00 personas por cuarto",22,3
"078042","Magallanes","Total",2435,59
"078049","Río Chico","Hasta   0.50 personas por cuarto",284,4
"078049","Río Chico","0.51  -  0.99  personas por cuarto",187,1
"078049","Río Chico","1.00  -  1.49  personas por cuarto",350,27
"078049","Río Chico","1.50  -  1.99  personas por cuarto",141,7
"078049","Río Chico","2.00  -  3.00  personas por cuarto",192,25
"078049","Río Chico","Más de  3.00 personas por cuarto",60,5
"078049","Río Chico","Total",1214,69
"082007","Belgrano","Hasta   0.50 personas por cuarto",4279,57
"082007","Belgrano","0.51  -  0.99  personas por cuarto",3090,35
"082007","Belgrano","1.00  -  1.49  personas por cuarto",3419,94
"082007","Belgrano","1.50  -  1.99  personas por cuarto",911,28
"082007","Belgrano","2.00  -  3.00  personas por cuarto",971,37
"082007","Belgrano","Más de  3.00 personas por cuarto",160,6
"082007","Belgrano","Total",12830,257
"082014","Caseros","Hasta   0.50 personas por cuarto",8971,255
"082014","Caseros","0.51  -  0.99  personas por cuarto",5965,89
"082014","Caseros","1.00  -  1.49  personas por cuarto",6636,229
"082014","Caseros","1.50  -  1.99  personas por cuarto",1619,40
"082014","Caseros","2.00  -  3.00  personas por cuarto",1722,86
"082014","Caseros","Más de  3.00 personas por cuarto",277,6
"082014","Caseros","Total",25190,705
"082021","Castellanos","Hasta   0.50 personas por cuarto",14648,899
"082021","Castellanos","0.51  -  0.99  personas por cuarto",10798,304
"082021","Castellanos","1.00  -  1.49  personas por cuarto",12795,701
"082021","Castellanos","1.50  -  1.99  personas por cuarto",3844,152
"082021","Castellanos","2.00  -  3.00  personas por cuarto",4290,345
"082021","Castellanos","Más de  3.00 personas por cuarto",747,35
"082021","Castellanos","Total",47122,2436
"082028","Constitución","Hasta   0.50 personas por cuarto",7272,191
"082028","Constitución","0.51  -  0.99  personas por cuarto",5620,127
"082028","Constitución","1.00  -  1.49  personas por cuarto",6792,266
"082028","Constitución","1.50  -  1.99  personas por cuarto",1824,74
"082028","Constitución","2.00  -  3.00  personas por cuarto",2119,75
"082028","Constitución","Más de  3.00 personas por cuarto",371,10
"082028","Constitución","Total",23998,743
"082035","Garay","Hasta   0.50 personas por cuarto",906,1
"082035","Garay","0.51  -  0.99  personas por cuarto",706,1
"082035","Garay","1.00  -  1.49  personas por cuarto",1055,8
"082035","Garay","1.50  -  1.99  personas por cuarto",349,1
"082035","Garay","2.00  -  3.00  personas por cuarto",509,9
"082035","Garay","Más de  3.00 personas por cuarto",134,1
"082035","Garay","Total",3659,21
"082042","General López","Hasta   0.50 personas por cuarto",18638,348
"082042","General López","0.51  -  0.99  personas por cuarto",12141,161
"082042","General López","1.00  -  1.49  personas por cuarto",15519,452
"082042","General López","1.50  -  1.99  personas por cuarto",4141,93
"082042","General López","2.00  -  3.00  personas por cuarto",4443,227
"082042","General López","Más de  3.00 personas por cuarto",665,8
"082042","General López","Total",55547,1289
"082049","General Obligado","Hasta   0.50 personas por cuarto",8109,711
"082049","General Obligado","0.51  -  0.99  personas por cuarto",6931,320
"082049","General Obligado","1.00  -  1.49  personas por cuarto",10371,1124
"082049","General Obligado","1.50  -  1.99  personas por cuarto",3500,350
"082049","General Obligado","2.00  -  3.00  personas por cuarto",4665,594
"082049","General Obligado","Más de  3.00 personas por cuarto",957,111
"082049","General Obligado","Total",34533,3210
"082056","Iriondo","Hasta   0.50 personas por cuarto",6453,260
"082056","Iriondo","0.51  -  0.99  personas por cuarto",4609,119
"082056","Iriondo","1.00  -  1.49  personas por cuarto",5119,182
"082056","Iriondo","1.50  -  1.99  personas por cuarto",1303,27
"082056","Iriondo","2.00  -  3.00  personas por cuarto",1499,19
"082056","Iriondo","Más de  3.00 personas por cuarto",221,2
"082056","Iriondo","Total",19204,609
"082063","La Capital","Hasta   0.50 personas por cuarto",34246,8423
"082063","La Capital","0.51  -  0.99  personas por cuarto",26387,4276
"082063","La Capital","1.00  -  1.49  personas por cuarto",34022,6930
"082063","La Capital","1.50  -  1.99  personas por cuarto",9623,1218
"082063","La Capital","2.00  -  3.00  personas por cuarto",12457,1392
"082063","La Capital","Más de  3.00 personas por cuarto",2488,120
"082063","La Capital","Total",119223,22359
"082070","Las Colonias","Hasta   0.50 personas por cuarto",10144,352
"082070","Las Colonias","0.51  -  0.99  personas por cuarto",7189,113
"082070","Las Colonias","1.00  -  1.49  personas por cuarto",8381,342
"082070","Las Colonias","1.50  -  1.99  personas por cuarto",2229,55
"082070","Las Colonias","2.00  -  3.00  personas por cuarto",2307,112
"082070","Las Colonias","Más de  3.00 personas por cuarto",325,11
"082070","Las Colonias","Total",30575,985
"082077","9 de Julio","Hasta   0.50 personas por cuarto",1172,12
"082077","9 de Julio","0.51  -  0.99  personas por cuarto",898,4
"082077","9 de Julio","1.00  -  1.49  personas por cuarto",1260,6
"082077","9 de Julio","1.50  -  1.99  personas por cuarto",346,3
"082077","9 de Julio","2.00  -  3.00  personas por cuarto",356,2
"082077","9 de Julio","Más de  3.00 personas por cuarto",39,1
"082077","9 de Julio","Total",4071,28
"082084","Rosario","Hasta   0.50 personas por cuarto",60998,31266
"082084","Rosario","0.51  -  0.99  personas por cuarto",51955,15680
"082084","Rosario","1.00  -  1.49  personas por cuarto",79533,25143
"082084","Rosario","1.50  -  1.99  personas por cuarto",24217,3734
"082084","Rosario","2.00  -  3.00  personas por cuarto",32239,5111
"082084","Rosario","Más de  3.00 personas por cuarto",5457,447
"082084","Rosario","Total",254399,81381
"082091","San Cristobal","Hasta   0.50 personas por cuarto",5916,44
"082091","San Cristobal","0.51  -  0.99  personas por cuarto",3732,15
"082091","San Cristobal","1.00  -  1.49  personas por cuarto",4163,56
"082091","San Cristobal","1.50  -  1.99  personas por cuarto",1127,12
"082091","San Cristobal","2.00  -  3.00  personas por cuarto",1138,25
"082091","San Cristobal","Más de  3.00 personas por cuarto",171,1
"082091","San Cristobal","Total",16247,153
"082098","San Javier","Hasta   0.50 personas por cuarto",1561,12
"082098","San Javier","0.51  -  0.99  personas por cuarto",1149,4
"082098","San Javier","1.00  -  1.49  personas por cuarto",1721,24
"082098","San Javier","1.50  -  1.99  personas por cuarto",579,7
"082098","San Javier","2.00  -  3.00  personas por cuarto",770,15
"082098","San Javier","Más de  3.00 personas por cuarto",148,0
"082098","San Javier","Total",5928,62
"082105","San Jerónimo","Hasta   0.50 personas por cuarto",6996,112
"082105","San Jerónimo","0.51  -  0.99  personas por cuarto",4620,47
"082105","San Jerónimo","1.00  -  1.49  personas por cuarto",5970,121
"082105","San Jerónimo","1.50  -  1.99  personas por cuarto",1675,26
"082105","San Jerónimo","2.00  -  3.00  personas por cuarto",1831,30
"082105","San Jerónimo","Más de  3.00 personas por cuarto",307,5
"082105","San Jerónimo","Total",21399,341
"082112","San Justo","Hasta   0.50 personas por cuarto",3636,64
"082112","San Justo","0.51  -  0.99  personas por cuarto",2299,26
"082112","San Justo","1.00  -  1.49  personas por cuarto",3008,92
"082112","San Justo","1.50  -  1.99  personas por cuarto",860,18
"082112","San Justo","2.00  -  3.00  personas por cuarto",1043,30
"082112","San Justo","Más de  3.00 personas por cuarto",208,1
"082112","San Justo","Total",11054,231
"082119","San Lorenzo","Hasta   0.50 personas por cuarto",10379,492
"082119","San Lorenzo","0.51  -  0.99  personas por cuarto",8700,379
"082119","San Lorenzo","1.00  -  1.49  personas por cuarto",12500,660
"082119","San Lorenzo","1.50  -  1.99  personas por cuarto",3760,129
"082119","San Lorenzo","2.00  -  3.00  personas por cuarto",4463,171
"082119","San Lorenzo","Más de  3.00 personas por cuarto",818,25
"082119","San Lorenzo","Total",40620,1856
"082126","San Martín","Hasta   0.50 personas por cuarto",7076,55
"082126","San Martín","0.51  -  0.99  personas por cuarto",4478,15
"082126","San Martín","1.00  -  1.49  personas por cuarto",4862,55
"082126","San Martín","1.50  -  1.99  personas por cuarto",1177,5
"082126","San Martín","2.00  -  3.00  personas por cuarto",1175,28
"082126","San Martín","Más de  3.00 personas por cuarto",140,3
"082126","San Martín","Total",18908,161
"082133","Vera","Hasta   0.50 personas por cuarto",2560,26
"082133","Vera","0.51  -  0.99  personas por cuarto",1901,17
"082133","Vera","1.00  -  1.49  personas por cuarto",2652,46
"082133","Vera","1.50  -  1.99  personas por cuarto",825,13
"082133","Vera","2.00  -  3.00  personas por cuarto",1004,23
"082133","Vera","Más de  3.00 personas por cuarto",220,6
"082133","Vera","Total",9162,131
"086007","Aguirre","Hasta   0.50 personas por cuarto",185,1
"086007","Aguirre","0.51  -  0.99  personas por cuarto",162,0
"086007","Aguirre","1.00  -  1.49  personas por cuarto",262,2
"086007","Aguirre","1.50  -  1.99  personas por cuarto",109,0
"086007","Aguirre","2.00  -  3.00  personas por cuarto",146,0
"086007","Aguirre","Más de  3.00 personas por cuarto",11,0
"086007","Aguirre","Total",875,3
"086014","Alberdi","Hasta   0.50 personas por cuarto",134,0
"086014","Alberdi","0.51  -  0.99  personas por cuarto",113,0
"086014","Alberdi","1.00  -  1.49  personas por cuarto",205,0
"086014","Alberdi","1.50  -  1.99  personas por cuarto",79,0
"086014","Alberdi","2.00  -  3.00  personas por cuarto",100,0
"086014","Alberdi","Más de  3.00 personas por cuarto",18,0
"086014","Alberdi","Total",649,0
"086021","Atamisqui","Hasta   0.50 personas por cuarto",63,0
"086021","Atamisqui","0.51  -  0.99  personas por cuarto",61,0
"086021","Atamisqui","1.00  -  1.49  personas por cuarto",100,0
"086021","Atamisqui","1.50  -  1.99  personas por cuarto",34,0
"086021","Atamisqui","2.00  -  3.00  personas por cuarto",29,0
"086021","Atamisqui","Más de  3.00 personas por cuarto",4,0
"086021","Atamisqui","Total",291,0
"086028","Avellaneda","Hasta   0.50 personas por cuarto",201,0
"086028","Avellaneda","0.51  -  0.99  personas por cuarto",201,0
"086028","Avellaneda","1.00  -  1.49  personas por cuarto",335,0
"086028","Avellaneda","1.50  -  1.99  personas por cuarto",132,0
"086028","Avellaneda","2.00  -  3.00  personas por cuarto",183,0
"086028","Avellaneda","Más de  3.00 personas por cuarto",29,0
"086028","Avellaneda","Total",1081,0
"086035","Banda","Hasta   0.50 personas por cuarto",4024,358
"086035","Banda","0.51  -  0.99  personas por cuarto",4265,254
"086035","Banda","1.00  -  1.49  personas por cuarto",6277,339
"086035","Banda","1.50  -  1.99  personas por cuarto",2275,94
"086035","Banda","2.00  -  3.00  personas por cuarto",2931,101
"086035","Banda","Más de  3.00 personas por cuarto",355,20
"086035","Banda","Total",20127,1166
"086042","Belgrano","Hasta   0.50 personas por cuarto",301,3
"086042","Belgrano","0.51  -  0.99  personas por cuarto",262,4
"086042","Belgrano","1.00  -  1.49  personas por cuarto",425,0
"086042","Belgrano","1.50  -  1.99  personas por cuarto",127,0
"086042","Belgrano","2.00  -  3.00  personas por cuarto",122,1
"086042","Belgrano","Más de  3.00 personas por cuarto",17,0
"086042","Belgrano","Total",1254,8
"086049","Capital","Hasta   0.50 personas por cuarto",10168,1622
"086049","Capital","0.51  -  0.99  personas por cuarto",9976,1172
"086049","Capital","1.00  -  1.49  personas por cuarto",14289,1287
"086049","Capital","1.50  -  1.99  personas por cuarto",5454,285
"086049","Capital","2.00  -  3.00  personas por cuarto",5574,212
"086049","Capital","Más de  3.00 personas por cuarto",747,0
"086049","Capital","Total",46208,4578
"086056","Copo","Hasta   0.50 personas por cuarto",395,0
"086056","Copo","0.51  -  0.99  personas por cuarto",430,0
"086056","Copo","1.00  -  1.49  personas por cuarto",585,0
"086056","Copo","1.50  -  1.99  personas por cuarto",219,0
"086056","Copo","2.00  -  3.00  personas por cuarto",199,0
"086056","Copo","Más de  3.00 personas por cuarto",32,0
"086056","Copo","Total",1860,0
"086063","Choya","Hasta   0.50 personas por cuarto",1617,11
"086063","Choya","0.51  -  0.99  personas por cuarto",1236,5
"086063","Choya","1.00  -  1.49  personas por cuarto",1728,3
"086063","Choya","1.50  -  1.99  personas por cuarto",659,2
"086063","Choya","2.00  -  3.00  personas por cuarto",826,1
"086063","Choya","Más de  3.00 personas por cuarto",171,1
"086063","Choya","Total",6237,23
"086070","Figueroa","Hasta   0.50 personas por cuarto",45,0
"086070","Figueroa","0.51  -  0.99  personas por cuarto",50,0
