"Código","Departamento","Hacinamiento","Casa_A","viv_Departamento"
"082070","Las Colonias","5. 2,00-3,00  personas por cuarto",2958,455
"082070","Las Colonias","6. Más de 3,00  personas por cuarto",280,51
"082077","9 de Julio","0. __tot__",6851,332
"082077","9 de Julio","1. Hasta  0,50  personas por cuarto",2179,90
"082077","9 de Julio","2. 0,51-0,99  personas por cuarto",1325,16
"082077","9 de Julio","3. 1,00-1,49  personas por cuarto",2023,139
"082077","9 de Julio","4. 1,50-1,99  personas por cuarto",647,32
"082077","9 de Julio","5. 2,00-3,00  personas por cuarto",594,50
"082077","9 de Julio","6. Más de 3,00  personas por cuarto",83,5
"082084","Rosario","0. __tot__",298667,149779
"082084","Rosario","1. Hasta  0,50  personas por cuarto",90269,63673
"082084","Rosario","2. 0,51-0,99  personas por cuarto",58049,22429
"082084","Rosario","3. 1,00-1,49  personas por cuarto",88953,47626
"082084","Rosario","4. 1,50-1,99  personas por cuarto",26285,5986
"082084","Rosario","5. 2,00-3,00  personas por cuarto",30914,9202
"082084","Rosario","6. Más de 3,00  personas por cuarto",4197,863
"082091","San Cristóbal","0. __tot__",21291,1001
"082091","San Cristóbal","1. Hasta  0,50  personas por cuarto",7949,310
"082091","San Cristóbal","2. 0,51-0,99  personas por cuarto",4156,54
"082091","San Cristóbal","3. 1,00-1,49  personas por cuarto",5562,352
"082091","San Cristóbal","4. 1,50-1,99  personas por cuarto",1634,84
"082091","San Cristóbal","5. 2,00-3,00  personas por cuarto",1753,173
"082091","San Cristóbal","6. Más de 3,00  personas por cuarto",237,28
"082098","San Javier","0. __tot__",8026,347
"082098","San Javier","1. Hasta  0,50  personas por cuarto",2495,109
"082098","San Javier","2. 0,51-0,99  personas por cuarto",1389,25
"082098","San Javier","3. 1,00-1,49  personas por cuarto",2395,120
"082098","San Javier","4. 1,50-1,99  personas por cuarto",768,28
"082098","San Javier","5. 2,00-3,00  personas por cuarto",888,60
"082098","San Javier","6. Más de 3,00  personas por cuarto",91,5
"082105","San Jerónimo","0. __tot__",25820,1008
"082105","San Jerónimo","1. Hasta  0,50  personas por cuarto",9169,343
"082105","San Jerónimo","2. 0,51-0,99  personas por cuarto",5072,108
"082105","San Jerónimo","3. 1,00-1,49  personas por cuarto",6928,342
"082105","San Jerónimo","4. 1,50-1,99  personas por cuarto",2111,51
"082105","San Jerónimo","5. 2,00-3,00  personas por cuarto",2255,147
"082105","San Jerónimo","6. Más de 3,00  personas por cuarto",285,17
"082112","San Justo","0. __tot__",13792,897
"082112","San Justo","1. Hasta  0,50  personas por cuarto",5029,310
"082112","San Justo","2. 0,51-0,99  personas por cuarto",2688,79
"082112","San Justo","3. 1,00-1,49  personas por cuarto",3711,285
"082112","San Justo","4. 1,50-1,99  personas por cuarto",1060,67
"082112","San Justo","5. 2,00-3,00  personas por cuarto",1140,133
"082112","San Justo","6. Más de 3,00  personas por cuarto",164,23
"082119","San Lorenzo","0. __tot__",56124,3745
"082119","San Lorenzo","1. Hasta  0,50  personas por cuarto",16297,1282
"082119","San Lorenzo","2. 0,51-0,99  personas por cuarto",10749,440
"082119","San Lorenzo","3. 1,00-1,49  personas por cuarto",17126,1317
"082119","San Lorenzo","4. 1,50-1,99  personas por cuarto",5058,210
"082119","San Lorenzo","5. 2,00-3,00  personas por cuarto",6068,443
"082119","San Lorenzo","6. Más de 3,00  personas por cuarto",826,53
"082126","San Martín","0. __tot__",22458,1147
"082126","San Martín","1. Hasta  0,50  personas por cuarto",8747,359
"082126","San Martín","2. 0,51-0,99  personas por cuarto",4573,67
"082126","San Martín","3. 1,00-1,49  personas por cuarto",5728,399
"082126","San Martín","4. 1,50-1,99  personas por cuarto",1526,67
"082126","San Martín","5. 2,00-3,00  personas por cuarto",1709,198
"082126","San Martín","6. Más de 3,00  personas por cuarto",175,57
"082133","Vera","0. __tot__",12913,703
"082133","Vera","1. Hasta  0,50  personas por cuarto",3990,228
"082133","Vera","2. 0,51-0,99  personas por cuarto",2334,63
"082133","Vera","3. 1,00-1,49  personas por cuarto",3763,249
"082133","Vera","4. 1,50-1,99  personas por cuarto",1244,46
"082133","Vera","5. 2,00-3,00  personas por cuarto",1394,100
"082133","Vera","6. Más de 3,00  personas por cuarto",188,17
"086007","Aguirre","0. __tot__",1527,11
"086007","Aguirre","1. Hasta  0,50  personas por cuarto",426,2
"086007","Aguirre","2. 0,51-0,99  personas por cuarto",239,1
"086007","Aguirre","3. 1,00-1,49  personas por cuarto",452,7
"086007","Aguirre","4. 1,50-1,99  personas por cuarto",192,1
"086007","Aguirre","5. 2,00-3,00  personas por cuarto",203,0
"086007","Aguirre","6. Más de 3,00  personas por cuarto",15,0
"086014","Alberdi","0. __tot__",2170,12
"086014","Alberdi","1. Hasta  0,50  personas por cuarto",470,2
"086014","Alberdi","2. 0,51-0,99  personas por cuarto",370,1
"086014","Alberdi","3. 1,00-1,49  personas por cuarto",727,4
"086014","Alberdi","4. 1,50-1,99  personas por cuarto",297,1
"086014","Alberdi","5. 2,00-3,00  personas por cuarto",275,3
"086014","Alberdi","6. Más de 3,00  personas por cuarto",31,1
"086021","Atamisqui","0. __tot__",1184,2
"086021","Atamisqui","1. Hasta  0,50  personas por cuarto",264,0
"086021","Atamisqui","2. 0,51-0,99  personas por cuarto",186,0
"086021","Atamisqui","3. 1,00-1,49  personas por cuarto",422,2
"086021","Atamisqui","4. 1,50-1,99  personas por cuarto",162,0
"086021","Atamisqui","5. 2,00-3,00  personas por cuarto",133,0
"086021","Atamisqui","6. Más de 3,00  personas por cuarto",17,0
"086028","Avellaneda","0. __tot__",2385,10
"086028","Avellaneda","1. Hasta  0,50  personas por cuarto",491,2
"086028","Avellaneda","2. 0,51-0,99  personas por cuarto",366,0
"086028","Avellaneda","3. 1,00-1,49  personas por cuarto",742,2
"086028","Avellaneda","4. 1,50-1,99  personas por cuarto",333,3
"086028","Avellaneda","5. 2,00-3,00  personas por cuarto",393,3
"086028","Avellaneda","6. Más de 3,00  personas por cuarto",60,0
"086035","Banda","0. __tot__",34983,1686
"086035","Banda","1. Hasta  0,50  personas por cuarto",8013,503
"086035","Banda","2. 0,51-0,99  personas por cuarto",6184,237
"086035","Banda","3. 1,00-1,49  personas por cuarto",10724,565
"086035","Banda","4. 1,50-1,99  personas por cuarto",4303,142
"086035","Banda","5. 2,00-3,00  personas por cuarto",5101,204
"086035","Banda","6. Más de 3,00  personas por cuarto",658,35
"086042","Belgrano","0. __tot__",2184,77
"086042","Belgrano","1. Hasta  0,50  personas por cuarto",582,18
"086042","Belgrano","2. 0,51-0,99  personas por cuarto",401,5
"086042","Belgrano","3. 1,00-1,49  personas por cuarto",670,29
"086042","Belgrano","4. 1,50-1,99  personas por cuarto",223,6
"086042","Belgrano","5. 2,00-3,00  personas por cuarto",275,16
"086042","Belgrano","6. Más de 3,00  personas por cuarto",33,3
"086049","Capital","0. __tot__",72882,10660
"086049","Capital","1. Hasta  0,50  personas por cuarto",18966,4268
"086049","Capital","2. 0,51-0,99  personas por cuarto",14077,1719
"086049","Capital","3. 1,00-1,49  personas por cuarto",21874,3197
"086049","Capital","4. 1,50-1,99  personas por cuarto",8135,569
"086049","Capital","5. 2,00-3,00  personas por cuarto",8748,805
"086049","Capital","6. Más de 3,00  personas por cuarto",1082,102
"086056","Copo","0. __tot__",4367,30
"086056","Copo","1. Hasta  0,50  personas por cuarto",1120,5
"086056","Copo","2. 0,51-0,99  personas por cuarto",772,1
"086056","Copo","3. 1,00-1,49  personas por cuarto",1403,7
"086056","Copo","4. 1,50-1,99  personas por cuarto",507,4
"086056","Copo","5. 2,00-3,00  personas por cuarto",496,13
"086056","Copo","6. Más de 3,00  personas por cuarto",69,0
"086063","Choya","0. __tot__",10116,277
"086063","Choya","1. Hasta  0,50  personas por cuarto",2858,81
"086063","Choya","2. 0,51-0,99  personas por cuarto",1656,22
"086063","Choya","3. 1,00-1,49  personas por cuarto",2910,98
"086063","Choya","4. 1,50-1,99  personas por cuarto",1120,21
"086063","Choya","5. 2,00-3,00  personas por cuarto",1354,50
"086063","Choya","6. Más de 3,00  personas por cuarto",218,5
"086070","Figueroa","0. __tot__",1540,1
"086070","Figueroa","1. Hasta  0,50  personas por cuarto",263,0
"086070","Figueroa","2. 0,51-0,99  personas por cuarto",191,0
"086070","Figueroa","3. 1,00-1,49  personas por cuarto",511,1
"086070","Figueroa","4. 1,50-1,99  personas por cuarto",251,0
"086070","Figueroa","5. 2,00-3,00  personas por cuarto",295,0
"086070","Figueroa","6. Más de 3,00  personas por cuarto",29,0
"086077","General Taboada","0. __tot__",6551,77
"086077","General Taboada","1. Hasta  0,50  personas por cuarto",1784,21
"086077","General Taboada","2. 0,51-0,99  personas por cuarto",1085,7
"086077","General Taboada","3. 1,00-1,49  personas por cuarto",1909,27
"086077","General Taboada","4. 1,50-1,99  personas por cuarto",774,5
"086077","General Taboada","5. 2,00-3,00  personas por cuarto",869,13
"086077","General Taboada","6. Más de 3,00  personas por cuarto",130,4
"086084","Guasayán","0. __tot__",1623,6
"086084","Guasayán","1. Hasta  0,50  personas por cuarto",420,3
"086084","Guasayán","2. 0,51-0,99  personas por cuarto",247,0
"086084","Guasayán","3. 1,00-1,49  personas por cuarto",498,1
"086084","Guasayán","4. 1,50-1,99  personas por cuarto",200,0
"086084","Guasayán","5. 2,00-3,00  personas por cuarto",233,2
"086084","Guasayán","6. Más de 3,00  personas por cuarto",25,0
"086091","Jiménez","0. __tot__",3102,4
"086091","Jiménez","1. Hasta  0,50  personas por cuarto",723,0
"086091","Jiménez","2. 0,51-0,99  personas por cuarto",523,1
"086091","Jiménez","3. 1,00-1,49  personas por cuarto",1036,2
"086091","Jiménez","4. 1,50-1,99  personas por cuarto",406,0
"086091","Jiménez","5. 2,00-3,00  personas por cuarto",373,1
"086091","Jiménez","6. Más de 3,00  personas por cuarto",41,0
"086098","Juan Felipe Ibarra","0. __tot__",2311,11
"086098","Juan Felipe Ibarra","1. Hasta  0,50  personas por cuarto",449,3
"086098","Juan Felipe Ibarra","2. 0,51-0,99  personas por cuarto",374,1
"086098","Juan Felipe Ibarra","3. 1,00-1,49  personas por cuarto",681,3
"086098","Juan Felipe Ibarra","4. 1,50-1,99  personas por cuarto",351,1
"086098","Juan Felipe Ibarra","5. 2,00-3,00  personas por cuarto",404,2
"086098","Juan Felipe Ibarra","6. Más de 3,00  personas por cuarto",52,1
"086105","Loreto","0. __tot__",3583,123
"086105","Loreto","1. Hasta  0,50  personas por cuarto",727,31
"086105","Loreto","2. 0,51-0,99  personas por cuarto",579,7
"086105","Loreto","3. 1,00-1,49  personas por cuarto",1184,53
"086105","Loreto","4. 1,50-1,99  personas por cuarto",480,10
"086105","Loreto","5. 2,00-3,00  personas por cuarto",543,20
"086105","Loreto","6. Más de 3,00  personas por cuarto",70,2
"086112","Mitre","0. __tot__",59,0
"086112","Mitre","1. Hasta  0,50  personas por cuarto",15,0
"086112","Mitre","2. 0,51-0,99  personas por cuarto",7,0
"086112","Mitre","3. 1,00-1,49  personas por cuarto",21,0
"086112","Mitre","4. 1,50-1,99  personas por cuarto",11,0
"086112","Mitre","5. 2,00-3,00  personas por cuarto",5,0
"086119","Moreno","0. __tot__",5848,95
"086119","Moreno","1. Hasta  0,50  personas por cuarto",1123,29
"086119","Moreno","2. 0,51-0,99  personas por cuarto",793,3
"086119","Moreno","3. 1,00-1,49  personas por cuarto",1783,30
"086119","Moreno","4. 1,50-1,99  personas por cuarto",853,5
"086119","Moreno","5. 2,00-3,00  personas por cuarto",1116,25
"086119","Moreno","6. Más de 3,00  personas por cuarto",180,3
"086126","Ojo de Agua","0. __tot__",2993,84
"086126","Ojo de Agua","1. Hasta  0,50  personas por cuarto",794,14
"086126","Ojo de Agua","2. 0,51-0,99  personas por cuarto",469,3
"086126","Ojo de Agua","3. 1,00-1,49  personas por cuarto",944,33
"086126","Ojo de Agua","4. 1,50-1,99  personas por cuarto",308,4
"086126","Ojo de Agua","5. 2,00-3,00  personas por cuarto",432,26
"086126","Ojo de Agua","6. Más de 3,00  personas por cuarto",46,4
"086133","Pellegrini","0. __tot__",3551,16
"086133","Pellegrini","1. Hasta  0,50  personas por cuarto",864,5
"086133","Pellegrini","2. 0,51-0,99  personas por cuarto",572,4
"086133","Pellegrini","3. 1,00-1,49  personas por cuarto",1217,3
"086133","Pellegrini","4. 1,50-1,99  personas por cuarto",460,0
"086133","Pellegrini","5. 2,00-3,00  personas por cuarto",392,4
"086133","Pellegrini","6. Más de 3,00  personas por cuarto",46,0
"086140","Quebrachos","0. __tot__",2167,79
"086140","Quebrachos","1. Hasta  0,50  personas por cuarto",511,12
"086140","Quebrachos","2. 0,51-0,99  personas por cuarto",333,3
"086140","Quebrachos","3. 1,00-1,49  personas por cuarto",625,34
"086140","Quebrachos","4. 1,50-1,99  personas por cuarto",278,5
"086140","Quebrachos","5. 2,00-3,00  personas por cuarto",359,13
"086140","Quebrachos","6. Más de 3,00  personas por cuarto",61,12
"086147","Río Hondo","0. __tot__",12113,585
"086147","Río Hondo","1. Hasta  0,50  personas por cuarto",2608,141
"086147","Río Hondo","2. 0,51-0,99  personas por cuarto",1985,45
"086147","Río Hondo","3. 1,00-1,49  personas por cuarto",4075,212
"086147","Río Hondo","4. 1,50-1,99  personas por cuarto",1608,41
"086147","Río Hondo","5. 2,00-3,00  personas por cuarto",1672,129
"086147","Río Hondo","6. Más de 3,00  personas por cuarto",165,17
"086154","Rivadavia","0. __tot__",1477,25
"086154","Rivadavia","1. Hasta  0,50  personas por cuarto",453,7
"086154","Rivadavia","2. 0,51-0,99  personas por cuarto",273,1
"086154","Rivadavia","3. 1,00-1,49  personas por cuarto",411,11
"086154","Rivadavia","4. 1,50-1,99  personas por cuarto",138,0
"086154","Rivadavia","5. 2,00-3,00  personas por cuarto",181,5
"086154","Rivadavia","6. Más de 3,00  personas por cuarto",21,1
"086161","Robles","0. __tot__",9343,244
"086161","Robles","1. Hasta  0,50  personas por cuarto",1936,51
"086161","Robles","2. 0,51-0,99  personas por cuarto",1365,14
"086161","Robles","3. 1,00-1,49  personas por cuarto",2864,75
"086161","Robles","4. 1,50-1,99  personas por cuarto",1361,25
"086161","Robles","5. 2,00-3,00  personas por cuarto",1611,69
"086161","Robles","6. Más de 3,00  personas por cuarto",206,10
"086168","Salavina","0. __tot__",1050,4
"086168","Salavina","1. Hasta  0,50  personas por cuarto",242,2
"086168","Salavina","2. 0,51-0,99  personas por cuarto",189,1
"086168","Salavina","3. 1,00-1,49  personas por cuarto",340,0
"086168","Salavina","4. 1,50-1,99  personas por cuarto",146,1
"086168","Salavina","5. 2,00-3,00  personas por cuarto",123,0
"086168","Salavina","6. Más de 3,00  personas por cuarto",10,0
"086175","San Martín","0. __tot__",769,1
"086175","San Martín","1. Hasta  0,50  personas por cuarto",172,1
"086175","San Martín","2. 0,51-0,99  personas por cuarto",137,0
"086175","San Martín","3. 1,00-1,49  personas por cuarto",235,0
"086175","San Martín","4. 1,50-1,99  personas por cuarto",100,0
"086175","San Martín","5. 2,00-3,00  personas por cuarto",104,0
"086175","San Martín","6. Más de 3,00  personas por cuarto",21,0
"086182","Sarmiento","0. __tot__",470,0
"086182","Sarmiento","1. Hasta  0,50  personas por cuarto",119,0
"086182","Sarmiento","2. 0,51-0,99  personas por cuarto",95,0
"086182","Sarmiento","3. 1,00-1,49  personas por cuarto",152,0
"086182","Sarmiento","4. 1,50-1,99  personas por cuarto",54,0
"086182","Sarmiento","5. 2,00-3,00  personas por cuarto",41,0
"086182","Sarmiento","6. Más de 3,00  personas por cuarto",9,0
"086189","Silípica","0. __tot__",1227,1
"086189","Silípica","1. Hasta  0,50  personas por cuarto",233,1
"086189","Silípica","2. 0,51-0,99  personas por cuarto",178,0
"086189","Silípica","3. 1,00-1,49  personas por cuarto",412,0
"086189","Silípica","4. 1,50-1,99  personas por cuarto",182,0
"086189","Silípica","5. 2,00-3,00  personas por cuarto",203,0
"086189","Silípica","6. Más de 3,00  personas por cuarto",19,0
"090007","Burruyacú","0. __tot__",8049,21
"090007","Burruyacú","1. Hasta  0,50  personas por cuarto",1516,6
"090007","Burruyacú","2. 0,51-0,99  personas por cuarto",1450,1
"090007","Burruyacú","3. 1,00-1,49  personas por cuarto",2769,8
"090007","Burruyacú","4. 1,50-1,99  personas por cuarto",1093,1
"090007","Burruyacú","5. 2,00-3,00  personas por cuarto",1063,3
"090007","Burruyacú","6. Más de 3,00  personas por cuarto",158,2
"090014","Cruz Alta","0. __tot__",42945,967
"090014","Cruz Alta","1. Hasta  0,50  personas por cuarto",7644,210
"090014","Cruz Alta","2. 0,51-0,99  personas por cuarto",7525,126
"090014","Cruz Alta","3. 1,00-1,49  personas por cuarto",15193,325
"090014","Cruz Alta","4. 1,50-1,99  personas por cuarto",5815,116
"090014","Cruz Alta","5. 2,00-3,00  personas por cuarto",5863,164
"090014","Cruz Alta","6. Más de 3,00  personas por cuarto",905,26
"090021","Chicligasta","0. __tot__",19957,1212
"090021","Chicligasta","1. Hasta  0,50  personas por cuarto",4073,354
"090021","Chicligasta","2. 0,51-0,99  personas por cuarto",3610,158
"090021","Chicligasta","3. 1,00-1,49  personas por cuarto",6568,403
"090021","Chicligasta","4. 1,50-1,99  personas por cuarto",2587,124
"090021","Chicligasta","5. 2,00-3,00  personas por cuarto",2667,152
"090021","Chicligasta","6. Más de 3,00  personas por cuarto",452,21
"090028","Famaillá","0. __tot__",8512,403
"090028","Famaillá","1. Hasta  0,50  personas por cuarto",1479,97
"090028","Famaillá","2. 0,51-0,99  personas por cuarto",1436,52
"090028","Famaillá","3. 1,00-1,49  personas por cuarto",2789,126
"090028","Famaillá","4. 1,50-1,99  personas por cuarto",1198,41
"090028","Famaillá","5. 2,00-3,00  personas por cuarto",1372,76
"090028","Famaillá","6. Más de 3,00  personas por cuarto",238,11
"090035","Graneros","0. __tot__",2944,5
"090035","Graneros","1. Hasta  0,50  personas por cuarto",647,0
"090035","Graneros","2. 0,51-0,99  personas por cuarto",450,0
"090035","Graneros","3. 1,00-1,49  personas por cuarto",934,3
